1.118	5,22	4.614	21,53	11.598	4,24	5.135	30,49	Grupo 2	Grupo 2	0,53	0,48	12,30	0,00	25,10
61	2,57	361	15,23	1.152	1,49	574	29,51	Grupo 2	Grupo 2	0,52	0,45	31,30	0,00	0,00
97	3,95	426	17,35	1.005	2,10	863	31,28	Grupo 4	Grupo 4	0,56	0,44	9,70	0,00	2,40
189	2,75	1.059	15,44	2.605	1,17	1.452	27,97	Grupo 4	Grupo 4	0,45	0,36	13,90	0,00	0,00
193	2,15	1.183	13,15	6.165	2,17	2.554	29,72	Grupo 3	Grupo 4	0,50	0,67	19,30	0,00	0,00
130	4,63	517	18,41	1.532	0,90	846	30,85	Grupo 4	Grupo 5	0,52	0,41	25,90	0,00	7,60
899	9,91	2.075	22,86	2.638	0,49	2.904	33,68	Grupo 3	Grupo 4	0,60	0,55	10,20	0,00	11,60
218	7,01	563	18,10	1.498	1,67	1.023	33,22	Grupo 3	Grupo 5	0,56	0,46	5,60	0,00	0,00
140	1,74	703	8,73	5.496	1,82	1.878	27,83	Grupo 1	Grupo 1	0,48	0,48	0,00	0,00	1,30
276	3,06	1.169	12,97	7.500	0,74	1.553	28,82	Grupo 2	Grupo 2	0,56	0,49	17,60	0,00	0,00
605	0,99	4.162	6,79	72.463	1,82	11.997	26,90	Grupo 1	Grupo 1	0,55	0,47	2,60	0,00	0,10
37	2,31	213	13,30	594	2,04	440	29,26	Grupo 4	Grupo 4	0,52	0,45	16,40	0,00	0,00
47	3,31	216	15,20	514	1,59	428	31,45	Grupo 4	Grupo 3	0,56	0,47	0,00	0,00	0,00
15	1,27	167	14,19	929	1,74	235	29,57	Grupo 3	Grupo 4	0,45	0,37	22,80	0,00	0,00
123	2,99	751	18,27	3.661	2,11	1.040	31,05	Grupo 4	Grupo 3	0,48	0,48	20,10	0,00	3,60
374	4,80	1.368	17,55	5.795	1,06	1.852	27,45	Grupo 2	Grupo 2	0,48	0,40	11,60	0,00	13,00
47	2,64	184	10,35	2.397	1,20	304	29,50	Grupo 3	Grupo 4	0,51	0,46	0,00	0,00	0,00
34	2,36	183	12,68	841	1,50	315	29,29	Grupo 4	Grupo 2	0,47	0,36	0,00	0,00	0,00
220	17,76	317	25,59	494	2,74	444	33,66	Grupo 5	Grupo 4	0,56	0,53	0,00	0,00	28,00
125	2,85	683	15,60	3.604	2,01	1.457	29,07	Grupo 5	Grupo 4	0,55	0,59	36,20	0,00	0,00
74	1,25	475	8,00	6.724	4,32	1.316	27,12	Grupo 1	Grupo 3	0,50	0,40	0,00	0,00	0,00
57	2,54	295	13,12	876	2,07	324	28,67	Grupo 3	Grupo 4	0,48	0,36	11,30	0,00	0,00
79	3,56	413	18,60	735	4,93	793	26,60	Grupo 5	Grupo 5	0,55	0,44	7,90	0,00	0,00
709	12,83	1.317	23,83	2.656	2,05	1.535	30,87	Grupo 4	Grupo 4	0,61	0,50	18,50	0,00	28,80
420	5,87	1.448	20,25	5.018	2,14	2.082	28,75	Grupo 2	Grupo 2	0,52	0,45	26,00	0,00	6,00
63	1,30	450	9,26	2.949	5,09	827	29,10	Grupo 3	Grupo 3	0,47	0,38	0,00	0,00	0,00
24	2,46	147	15,09	670	1,24	260	29,60	Grupo 3	Grupo 4	0,41	0,37	0,00	0,00	10,70
1.726	6,11	4.817	17,05	14.766	2,46	8.279	33,48	Grupo 4	Grupo 4	0,54	0,50	20,80	0,00	0,90
199	20,08	251	25,33	329	1,12	415	33,33	Grupo 4	Grupo 5	0,61	0,54	0,00	0,00	49,50
2.015	4,71	7.941	18,56	23.215	3,16	10.860	28,78	Grupo 2	Grupo 2	0,52	0,45	39,00	0,80	0,00
1.655	3,91	6.774	16,02	35.682	3,64	9.814	29,57	Grupo 3	Grupo 3	0,55	0,49	21,20	0,00	3,20
2.115	7,95	5.970	22,43	19.846	1,61	6.511	30,89	Grupo 4	Grupo 4	0,60	0,53	24,00	0,00	13,10
2.927	5,08	10.862	18,86	37.747	3,48	12.838	29,57	Grupo 2	Grupo 2	0,48	0,45	49,50	1,30	0,00
376	1,77	2.071	9,77	22.848	1,97	6.501	27,45	Grupo 1	Grupo 1	0,52	0,45	3,50	0,00	0,00
259	22,35	334	28,82	521	1,03	320	35,28	Grupo 5	Grupo 5	0,66	0,53	20,20	0,00	49,20
230	1,74	1.502	11,39	10.474	1,56	3.934	28,77	Grupo 3	Grupo 4	0,54	0,45	15,90	0,00	0,00
501	10,56	1.146	24,15	2.067	2,10	1.595	32,72	Grupo 4	Grupo 4	0,58	0,53	20,70	0,00	22,60
69	1,86	417	11,24	4.556	3,52	944	29,56	Grupo 3	Grupo 3	0,44	0,41	6,20	0,00	0,00
68	5,04	286	21,19	600	1,98	234	29,32	Grupo 5	Grupo 5	0,45	0,45	13,80	0,00	7,20
5.954	6,64	19.962	22,26	46.464	3,61	22.482	29,30	Grupo 5	Grupo 5	0,46	0,42	42,80	7,80	0,00
1.428	9,43	3.360	22,19	8.814	1,95	3.794	30,93	Grupo 4	Grupo 5	0,61	0,48	34,10	0,00	6,00
480	10,45	1.214	26,43	1.359	3,63	1.434	33,45	Grupo 5	Grupo 4	0,59	0,50	29,50	0,00	6,40
312	1,00	2.291	7,35	37.210	2,15	5.525	27,14	Grupo 1	Grupo 1	0,52	0,48	4,10	0,00	0,00
202	3,87	934	17,88	3.342	2,04	1.415	31,18	Grupo 4	Grupo 3	0,48	0,43	49,50	0,00	1,70
106	2,64	522	13,02	4.054	2,18	1.093	24,96	Grupo 3	Grupo 4	0,54	0,48	34,30	0,00	0,00
103	6,02	382	22,31	808	0,91	522	31,68	Grupo 3	Grupo 4	0,52	0,44	0,00	0,00	5,40
68	2,97	371	16,22	840	1,40	789	28,79	Grupo 5	Grupo 5	0,51	0,41	27,30	0,00	0,00
819	1,76	4.414	9,49	59.118	5,68	9.274	28,23	Grupo 1	Grupo 1	0,56	0,52	8,00	0,80	0,80
214	1,61	1.328	9,99	23.176	2,62	2.619	27,91	Grupo 1	Grupo 1	0,53	0,43	2,10	0,00	0,00
282	2,24	1.686	13,38	8.044	2,10	3.424	29,50	Grupo 4	Grupo 4	0,58	0,52	4,90	0,00	2,80
46	2,27	394	19,47	906	1,67	478	29,99	Grupo 3	Grupo 4	0,47	0,39	0,00	0,00	0,00
490	2,16	2.260	9,96	23.224	2,09	5.672	28,61	Grupo 2	Grupo 1	0,52	0,52	11,00	0,00	0,00
1.983	3,09	8.356	13,02	46.627	1,72	15.848	28,98	Grupo 1	Grupo 1	0,51	0,49	6,30	2,20	0,70
25	1,42	203	11,56	2.856	2,22	477	26,25	Grupo 4	Grupo 3	0,47	0,35	0,00	0,00	0,00
386	7,29	1.224	23,11	3.574	2,63	1.352	32,40	Grupo 4	Grupo 5	0,60	0,53	3,70	0,00	35,00
157	1,16	1.109	8,19	32.306	1,96	2.619	27,56	Grupo 1	Grupo 1	0,54	0,49	2,60	0,00	0,00
278	1,71	1.785	10,97	11.083	1,16	4.324	28,75	Grupo 3	Grupo 3	0,50	0,46	1,40	0,00	0,40
50	3,03	247	14,99	3.705	2,21	288	29,45	Grupo 2	Grupo 2	0,53	0,49	0,00	0,00	0,00
913	2,81	4.514	13,87	20.918	3,07	6.719	27,22	Grupo 2	Grupo 2	0,49	0,48	25,30	1,90	0,00
375	3,37	1.585	14,24	9.223	2,94	2.344	29,63	Grupo 4	Grupo 2	0,53	0,48	21,60	0,00	1,50
212	2,99	1.086	15,31	6.855	1,81	1.399	29,29	Grupo 4	Grupo 4	0,56	0,45	11,10	0,00	1,30
511	1,25	3.109	7,59	39.990	2,19	9.246	28,26	Grupo 3	Grupo 3	0,49	0,45	8,30	0,00	0,60
56	5,77	185	19,07	654	1,92	282	31,08	Grupo 3	Grupo 3	0,51	0,42	0,00	0,00	0,00
93	2,39	614	15,78	2.040	4,20	500	29,61	Grupo 3	Grupo 4	0,51	0,43	11,50	0,00	0,00
42	3,26	208	16,16	489	0,72	418	29,25	Grupo 4	Grupo 4	0,48	0,42	34,00	0,00	0,00
166	1,61	976	9,46	10.280	1,01	1.936	28,16	Grupo 4	Grupo 3	0,56	0,45	6,00	0,00	1,00
73	5,32	317	23,09	292	2,31	383	31,56	Grupo 4	Grupo 4	0,55	0,41	20,40	0,00	0,00
11	1,29	91	10,66	1.029	0,74	148	28,11	Grupo 4	Grupo 3	0,40	0,39	0,00	0,00	0,00
1.416	1,20	7.709	6,52	181.170	1,75	25.044	28,26	Grupo 1	Grupo 1	0,53	0,53	1,60	4,70	0,00
127	2,19	763	13,19	5.441	3,20	1.522	28,80	Grupo 4	Grupo 4	0,52	0,43	8,40	0,00	0,00
623	10,48	1.523	25,61	2.397	2,36	2.431	33,32	Grupo 5	Grupo 5	0,62	0,49	11,80	0,00	33,80
694	7,88	2.123	24,12	4.061	1,55	2.327	31,44	Grupo 5	Grupo 4	0,51	0,49	32,30	0,00	21,20
79	4,66	413	24,37	719	0,98	727	32,10	Grupo 5	Grupo 4	0,52	0,48	0,00	0,00	12,60
136	1,72	767	9,67	8.559	1,91	2.150	30,01	Grupo 3	Grupo 4	0,53	0,41	3,20	7,40	0,00
59	3,34	277	15,69	849	1,53	406	17,85	Grupo 4	Grupo 3	0,50	0,38	5,80	0,00	3,70
165	8,88	469	25,23	778	1,45	501	30,27	Grupo 5	Grupo 5	0,51	0,55	16,80	0,00	6,60
839	3,00	4.007	14,35	23.741	2,30	6.371	28,77	Grupo 4	Grupo 4	0,52	0,48	29,50	0,00	0,00
398	2,19	2.004	11,04	20.875	0,97	3.963	28,14	Grupo 1	Grupo 3	0,51	0,43	4,20	0,00	0,00
1.749	2,07	8.659	10,25	89.750	2,35	21.313	27,56	Grupo 1	Grupo 1	0,52	0,48	6,10	0,00	0,10
37	1,67	259	11,68	1.938	2,57	482	28,70	Grupo 3	Grupo 3	0,47	0,40	16,80	0,00	0,00
436	1,91	2.261	9,89	27.261	1,60	5.804	28,64	Grupo 2	Grupo 2	0,56	0,45	5,60	0,00	0,00
1.280	5,10	3.951	15,76	16.776	2,76	6.998	30,09	Grupo 5	Grupo 5	0,54	0,52	10,50	0,00	1,30
20	2,81	85	11,92	282	1,49	243	28,90	Grupo 4	Grupo 3	0,47	0,37	0,00	0,00	0,00
125	1,13	864	7,82	18.944	2,69	1.372	26,70	Grupo 1	Grupo 1	0,47	0,50	0,00	0,00	0,00
174	2,90	867	14,43	7.813	0,58	1.607	28,84	Grupo 3	Grupo 3	0,53	0,46	8,20	0,00	0,00
12	1,69	98	13,80	870	0,89	180	32,15	Grupo 5	Grupo 3	0,42	0,51	0,00	0,00	0,00
115	3,58	516	16,07	5.008	0,54	420	27,92	Grupo 2	Grupo 2	0,51	0,42	49,90	0,00	0,00
36	2,31	249	15,97	540	7,19	472	28,95	Grupo 4	Grupo 4	0,46	0,35	28,70	0,00	0,00
55	4,14	262	19,73	683	5,56	459	31,74	Grupo 3	Grupo 3	0,44	0,40	24,30	0,00	0,00
45	4,89	195	21,20	403	6,28	324	31,64	Grupo 4	Grupo 5	0,48	0,42	0,00	0,00	0,00
90	1,94	553	11,90	4.410	0,72	1.113	29,84	Grupo 3	Grupo 3	0,45	0,55	24,90	0,00	0,00
38	1,41	355	13,22	2.448	2,05	833	29,67	Grupo 1	Grupo 3	0,50	0,43	0,00	0,00	0,00
18	1,43	186	14,82	493	0,60	435	29,65	Grupo 4	Grupo 3	0,44	0,42	0,00	0,00	0,00
27	2,37	148	12,99	603	3,43	324	30,20	Grupo 3	Grupo 4	0,52	0,44	0,00	0,00	0,00
443	3,41	1.823	14,05	9.578	3,14	3.346	29,71	Grupo 2	Grupo 1	0,49	0,44	11,40	0,00	0,60
669	2,88	3.972	17,11	14.716	1,92	4.876	27,63	Grupo 4	Grupo 4	0,62	0,56	11,70	0,00	5,30
67	2,31	452	15,61	1.808	1,09	735	30,40	Grupo 4	Grupo 4	0,48	0,48	7,60	0,00	0,00
75	6,09	292	23,72	711	1,09	318	23,02	Grupo 5	Grupo 5	0,49	0,39	17,90	0,00	16,40
125	2,87	588	13,48	2.555	1,70	1.178	29,24	Grupo 3	Grupo 3	0,45	0,42	5,40	0,00	0,00
12	1,35	62	6,97	1.444	0,71	103	27,85	Grupo 1	Grupo 2	0,41	0,40	0,00	0,00	0,00
58	4,47	188	14,49	353	2,41	295	29,96	Grupo 4	Grupo 5	0,43	0,37	0,00	0,00	0,00
1.643	2,39	7.787	11,33	64.346	2,20	15.475	28,50	Grupo 3	Grupo 3	0,56	0,50	6,20	1,50	0,10
27	3,91	137	19,86	319	2,35	154	28,52	Grupo 3	Grupo 4	0,41	0,43	0,00	0,00	0,00
316	4,20	1.322	17,58	3.494	1,92	2.506	28,98	Grupo 4	Grupo 4	0,54	0,45	6,30	0,00	3,10
516	2,18	2.619	11,05	32.407	2,25	5.288	27,01	Grupo 2	Grupo 2	0,52	0,52	7,70	0,00	0,00
3.971	3,17	17.912	14,29	73.131	2,61	27.299	26,91	Grupo 2	Grupo 2	0,46	0,44	6,80	16,20	0,00
28	1,80	146	9,39	2.151	1,95	354	27,86	Grupo 3	Grupo 3	0,56	0,36	3,90	0,00	0,00
24	1,90	140	11,09	2.408	1,62	296	29,34	Grupo 3	Grupo 4	0,42	0,40	0,00	0,00	9,70
20	3,09	106	16,36	240	0,00	288	30,74	Grupo 3	Grupo 3	0,45	0,37	13,50	0,00	0,00
260	4,02	1.139	17,60	4.292	1,42	1.855	30,08	Grupo 2	Grupo 2	0,57	0,46	32,20	0,00	0,00
92	2,50	432	11,76	1.722	1,72	927	29,66	Grupo 4	Grupo 4	0,48	0,39	14,40	0,00	1,90
38	3,67	159	15,36	457	2,91	258	29,56	Grupo 4	Grupo 4	0,45	0,43	0,00	0,00	0,00
708	11,43	1.737	28,04	2.793	2,76	1.888	34,48	Grupo 5	Grupo 5	0,60	0,50	7,70	0,00	47,80
218	2,67	1.029	12,59	4.302	2,05	1.938	27,19	Grupo 4	Grupo 3	0,52	0,45	6,40	0,00	4,40
533	9,72	1.191	21,71	3.736	1,23	1.838	31,28	Grupo 4	Grupo 4	0,61	0,50	6,10	0,00	37,50
288	1,65	1.662	9,52	14.767	6,50	3.881	27,73	Grupo 3	Grupo 3	0,47	0,43	4,40	0,00	0,00
50	3,54	204	14,44	543	3,04	483	30,93	Grupo 3	Grupo 4	0,40	0,39	0,00	0,00	0,00
508	2,50	2.900	14,29	17.731	1,10	5.823	29,10	Grupo 3	Grupo 3	0,53	0,53	4,80	0,00	3,50
4.704	4,04	16.172	13,89	101.402	2,26	25.438	29,25	Grupo 2	Grupo 2	0,57	0,54	17,10	0,00	1,90
763	1,83	4.508	10,79	40.766	2,12	10.267	27,77	Grupo 1	Grupo 1	0,51	0,44	7,60	0,00	0,00
512	1,89	2.640	9,76	29.371	2,55	6.314	28,12	Grupo 1	Grupo 1	0,53	0,49	5,60	0,00	0,00
49	5,21	156	16,58	491	2,23	298	30,39	Grupo 5	Grupo 4	0,61	0,61	47,20	0,00	0,00
15	2,01	74	9,89	1.798	0,00	303	30,32	Grupo 1	Grupo 3	0,46	0,43	0,00	0,00	0,00
957	6,56	2.397	16,43	5.919	1,75	4.655	32,39	Grupo 5	Grupo 5	0,55	0,50	20,70	0,00	0,40
44	1,87	225	9,59	1.405	1,72	462	28,97	Grupo 4	Grupo 3	0,50	0,48	4,40	0,00	0,00
179	1,20	1.333	8,92	14.343	1,36	3.544	28,02	Grupo 3	Grupo 3	0,50	0,42	3,90	0,00	0,50
106	1,46	634	8,74	4.212	1,16	1.710	28,82	Grupo 3	Grupo 3	0,51	0,50	5,10	0,00	0,00
111	1,84	759	12,61	5.963	1,37	1.409	28,88	Grupo 3	Grupo 3	0,59	0,46	21,50	0,00	0,00
42	3,02	202	14,52	581	1,83	408	30,22	Grupo 4	Grupo 4	0,54	0,38	0,00	0,00	0,00
511	3,53	2.378	16,44	11.246	3,51	3.578	28,55	Grupo 2	Grupo 1	0,50	0,44	31,40	0,00	1,60
76	5,69	276	20,67	856	2,78	449	31,38	Grupo 4	Grupo 3	0,60	0,48	0,00	0,00	9,70
327	3,72	1.401	15,93	8.168	4,08	2.275	29,48	Grupo 1	Grupo 2	0,55	0,45	28,60	0,00	0,00
65	1,85	320	9,09	11.314	2,59	684	29,02	Grupo 3	Grupo 4	0,50	0,41	0,00	0,00	0,00
69	5,08	188	13,85	523	4,51	258	28,32	Grupo 3	Grupo 4	0,47	0,45	0,00	0,00	26,00
47	3,27	230	15,98	486	3,54	280	30,32	Grupo 4	Grupo 4	0,47	0,43	0,00	0,00	22,70
29	3,43	170	20,12	352	1,28	208	30,57	Grupo 4	Grupo 3	0,49	0,35	60,10	0,00	0,00
57	4,27	286	21,41	1.045	1,01	497	30,22	Grupo 1	Grupo 3	0,54	0,36	31,90	0,00	16,70
179	7,44	586	24,37	704	1,28	852	32,82	Grupo 5	Grupo 4	0,52	0,51	0,00	0,00	38,40
225	4,33	1.053	20,27	2.887	3,05	908	30,50	Grupo 4	Grupo 4	0,55	0,45	12,20	0,00	12,70
32	1,08	264	8,89	1.620	0,38	749	28,66	Grupo 3	Grupo 3	0,48	0,40	0,00	0,00	0,00
57	1,55	397	10,78	1.850	2,34	580	28,98	Grupo 3	Grupo 4	0,51	0,49	0,00	0,00	0,00
29	2,09	162	11,67	627	0,73	301	28,03	Grupo 4	Grupo 5	0,46	0,37	0,00	0,00	0,00
32	1,61	213	10,74	1.138	0,84	459	30,22	Grupo 1	Grupo 1	0,45	0,38	0,00	0,00	0,00
375	15,58	825	34,28	2.340	0,26	730	31,49	Grupo 5	Grupo 5	0,61	0,47	64,90	0,00	21,70
25	3,36	129	17,32	213	1,13	242	31,34	Grupo 3	Grupo 3	0,45	0,34	0,00	0,00	22,00
10	2,63	57	15,00	240	0,00	115	30,29	Grupo 3	Grupo 3	0,43	0,36	0,00	0,00	0,00
59	2,06	345	12,03	3.946	0,00	664	29,29	Grupo 5	Grupo 5	0,46	0,39	0,00	0,00	0,00
154	2,47	810	13,00	2.565	1,38	1.542	28,91	Grupo 3	Grupo 4	0,49	0,44	10,00	0,00	0,00
30	3,95	111	14,61	253	0,86	234	30,86	Grupo 4	Grupo 4	0,40	0,41	0,00	0,00	0,00
25	2,61	160	16,70	1.390	2,07	238	29,62	Grupo 5	Grupo 4	0,46	0,36	36,10	0,00	7,50
22	1,97	129	11,56	353	1,40	337	29,00	Grupo 4	Grupo 3	0,45	0,35	26,20	0,00	0,00
164	1,04	1.108	7,01	19.748	1,57	2.971	26,68	Grupo 1	Grupo 1	0,45	0,41	0,00	0,00	0,00
25	1,85	212	15,70	351	0,00	247	30,65	Grupo 3	Grupo 3	0,43	0,45	35,20	0,00	0,00
228	1,86	1.285	10,51	9.896	2,25	3.197	29,51	Grupo 2	Grupo 1	0,49	0,45	8,80	0,00	0,00
44	2,03	224	10,33	2.810	2,11	565	28,33	Grupo 2	Grupo 2	0,50	0,45	4,60	0,00	0,00
37	2,71	275	20,13	740	2,34	229	31,52	Grupo 4	Grupo 5	0,54	0,39	10,60	0,00	4,80
35	3,84	152	16,68	361	1,01	220	33,10	Grupo 4	Grupo 4	0,47	0,43	31,60	0,00	0,00
288	1,80	1.721	10,77	14.856	2,61	4.270	29,81	Grupo 3	Grupo 1	0,59	0,43	16,70	0,00	0,00
19	1,59	160	13,38	3.366	1,19	253	29,48	Grupo 1	Grupo 2	0,44	0,34	0,00	0,00	0,00
56	2,91	288	14,95	961	2,77	296	29,67	Grupo 4	Grupo 5	0,48	0,44	0,00	0,00	0,00
24	1,34	179	10,03	3.135	0,76	341	27,55	Grupo 1	Grupo 1	0,50	0,38	0,00	0,00	0,00
211	1,76	1.259	10,51	11.917	1,68	3.291	28,21	Grupo 2	Grupo 2	0,49	0,50	9,70	0,00	0,00
5.916	2,93	25.392	12,58	175.612	4,00	50.130	28,07	Grupo 2	Grupo 2	0,51	0,53	9,60	8,20	0,00
25	2,87	147	16,86	434	3,31	127	32,29	Grupo 3	Grupo 4	0,50	0,45	12,70	0,00	0,00
199	1,99	1.263	12,61	7.771	2,39	2.607	28,81	Grupo 4	Grupo 3	0,53	0,46	5,50	2,60	0,60
786	2,40	4.208	12,83	27.843	1,85	9.017	29,82	Grupo 3	Grupo 3	0,53	0,50	10,40	0,00	0,20
145	5,64	530	20,60	681	0,31	915	31,73	Grupo 4	Grupo 4	0,42	0,39	28,20	0,00	0,00
92	3,31	347	12,48	3.231	2,76	1.190	28,78	Grupo 1	Grupo 1	0,54	0,43	29,10	0,00	0,00
116	3,18	568	15,58	1.424	1,13	982	26,16	Grupo 3	Grupo 3	0,53	0,45	8,80	0,00	2,00
72	1,92	448	11,92	2.750	3,39	1.040	29,25	Grupo 3	Grupo 4	0,50	0,40	18,50	0,00	0,00
66	2,08	401	12,63	802	1,77	537	26,47	Grupo 4	Grupo 4	0,42	0,34	42,30	0,00	0,00
81	2,46	450	13,67	1.027	1,44	690	31,11	Grupo 3	Grupo 4	0,51	0,42	9,10	0,00	0,00
191	2,67	1.068	14,90	3.808	2,82	1.816	31,16	Grupo 3	Grupo 3	0,65	0,44	2,90	0,00	1,00
131	2,83	793	17,13	2.960	4,23	1.713	31,07	Grupo 5	Grupo 4	0,61	0,51	34,20	0,00	0,00
476	3,65	2.111	16,20	14.809	0,63	4.280	29,37	Grupo 3	Grupo 4	0,58	0,45	20,80	0,00	1,40
289	5,36	1.061	19,68	2.695	2,83	1.261	31,18	Grupo 4	Grupo 4	0,54	0,51	2,60	0,00	25,70
26	1,37	180	9,48	2.356	0,90	304	29,39	Grupo 1	Grupo 1	0,47	0,45	23,50	0,00	0,00
224	4,06	1.089	19,73	4.497	1,92	1.520	29,64	Grupo 2	Grupo 2	0,59	0,47	19,60	0,00	0,00
32	2,47	201	15,51	600	1,54	280	30,20	Grupo 3	Grupo 4	0,48	0,45	0,00	0,00	0,00
133	3,64	617	16,89	3.380	1,11	773	30,67	Grupo 4	Grupo 5	0,70	0,42	0,00	0,00	2,80
49	2,86	230	13,42	2.228	1,67	444	32,11	Grupo 4	Grupo 4	0,48	0,46	20,90	0,00	0,00
351	6,31	1.203	21,62	4.257	2,86	1.653	31,94	Grupo 5	Grupo 5	0,57	0,47	6,10	0,00	18,40
8	1,13	70	9,85	320	0,63	115	29,79	Grupo 4	Grupo 4	0,35	0,40	0,00	0,00	0,00
145	3,68	641	16,26	3.985	2,20	1.064	30,55	Grupo 3	Grupo 4	0,52	0,42	7,10	0,00	5,00
59	3,05	346	17,88	2.314	5,99	301	29,61	Grupo 5	Grupo 5	0,56	0,44	15,70	0,00	8,20
376	1,55	1.963	8,10	43.256	2,11	4.819	27,14	Grupo 1	Grupo 1	0,56	0,48	5,20	0,40	0,00
16	2,87	118	21,15	241	2,50	128	29,99	Grupo 3	Grupo 3	0,49	0,43	0,00	0,00	0,00
112	3,89	473	16,45	911	1,53	686	30,38	Grupo 5	Grupo 4	0,59	0,51	16,30	0,00	0,00
399	3,25	1.687	13,72	14.144	1,71	4.220	28,97	Grupo 1	Grupo 1	0,50	0,49	22,00	0,00	3,40
92	5,02	357	19,50	755	4,14	509	29,85	Grupo 4	Grupo 4	0,46	0,41	0,00	0,00	38,20
21	2,38	119	13,48	400	0,00	204	30,63	Grupo 3	Grupo 3	0,47	0,38	0,00	0,00	0,00
120	2,50	824	17,16	3.450	1,65	1.368	30,43	Grupo 5	Grupo 4	0,51	0,49	13,20	0,00	3,80
149	1,17	998	7,84	13.534	1,95	3.008	27,13	Grupo 3	Grupo 3	0,46	0,42	4,80	0,00	0,00
23	2,55	157	17,43	511	2,64	232	28,36	Grupo 3	Grupo 3	0,56	0,56	0,00	0,00	9,00
327	10,10	796	24,58	1.025	0,66	1.164	34,01	Grupo 4	Grupo 5	0,59	0,47	0,00	0,00	28,60
482	2,55	2.194	11,60	13.780	1,29	4.799	29,66	Grupo 3	Grupo 5	0,55	0,47	10,10	0,00	0,40
293	3,64	1.212	15,06	6.230	1,93	2.381	30,56	Grupo 2	Grupo 2	0,55	0,48	8,60	0,00	2,80
68	2,85	363	15,24	2.034	3,18	627	30,35	Grupo 3	Grupo 3	0,51	0,44	7,20	0,00	0,00
1.231	6,39	3.419	17,74	8.797	1,39	6.175	34,40	Grupo 5	Grupo 5	0,57	0,53	25,80	0,00	0,50
62	3,80	239	14,66	968	2,59	357	29,69	Grupo 4	Grupo 3	0,48	0,40	38,50	0,00	0,00
819	5,31	3.137	20,35	8.096	4,43	4.479	29,97	Grupo 4	Grupo 4	0,59	0,47	6,30	0,00	18,00
427	5,48	1.794	23,01	6.886	6,20	1.921	31,35	Grupo 3	Grupo 3	0,64	0,43	17,30	0,00	15,00
1.837	4,27	6.530	15,18	34.051	1,81	10.717	28,39	Grupo 2	Grupo 2	0,56	0,52	9,50	0,00	1,00
72	1,50	459	9,55	2.577	2,49	1.377	29,06	Grupo 3	Grupo 3	0,46	0,39	6,50	0,00	0,00
125	2,96	660	15,61	1.951	2,19	786	30,53	Grupo 4	Grupo 4	0,49	0,42	2,10	0,00	5,50
60	4,99	261	21,71	602	0,74	352	30,50	Grupo 3	Grupo 3	0,54	0,42	0,00	0,00	14,10
263	5,96	822	18,64	1.513	1,21	1.285	29,90	Grupo 4	Grupo 5	0,50	0,49	0,00	0,00	2,50
234	2,99	1.172	14,98	4.389	2,02	1.902	29,32	Grupo 3	Grupo 3	0,51	0,57	11,40	0,00	0,00
2.240	1,99	9.516	8,44	134.033	2,50	25.309	28,26	Grupo 1	Grupo 1	0,53	0,52	7,40	1,70	0,00
210	2,26	1.344	14,47	6.318	1,69	2.675	30,65	Grupo 3	Grupo 3	0,55	0,48	4,20	0,00	3,10
208	3,18	973	14,87	3.181	2,73	2.455	26,35	Grupo 4	Grupo 4	0,50	0,47	12,10	0,00	0,00
45	1,33	275	8,15	2.050	2,25	685	28,55	Grupo 4	Grupo 3	0,44	0,38	0,00	0,00	0,00
293	6,68	927	21,15	3.134	2,52	1.024	30,21	Grupo 5	Grupo 5	0,53	0,47	36,30	0,00	0,00
243	3,14	1.260	16,28	4.931	1,24	1.845	29,00	Grupo 4	Grupo 4	0,54	0,52	9,20	0,00	2,20
385	1,70	2.154	9,54	21.402	1,83	4.942	29,27	Grupo 2	Grupo 1	0,51	0,51	6,90	0,00	0,00
53	1,43	406	10,99	1.785	1,60	818	29,39	Grupo 5	Grupo 4	0,52	0,48	0,00	0,00	0,00
442	4,16	1.544	14,54	7.497	1,00	2.942	30,25	Grupo 3	Grupo 4	0,49	0,41	34,60	0,00	0,00
39	2,76	223	15,76	2.857	0,88	190	29,97	Grupo 3	Grupo 2	0,65	0,37	0,00	0,00	0,00
39	3,74	220	21,09	595	1,45	268	32,14	Grupo 4	Grupo 4	0,47	0,49	0,00	0,00	14,10
1.144	3,74	4.675	15,29	33.916	2,40	6.885	28,73	Grupo 5	Grupo 4	0,49	0,43	13,10	0,00	0,00
20	1,10	164	9,04	936	0,47	382	31,56	Grupo 3	Grupo 3	0,52	0,39	0,00	0,00	0,00
148	2,33	830	13,04	7.984	1,45	1.356	28,38	Grupo 1	Grupo 1	0,51	0,47	5,90	0,00	0,00
32	2,64	189	15,61	494	2,65	287	29,05	Grupo 3	Grupo 3	0,54	0,45	0,00	0,00	0,00
373	3,19	1.617	13,84	10.195	5,48	2.057	27,77	Grupo 2	Grupo 2	0,62	0,44	46,30	0,00	0,00
36	2,74	224	17,05	422	1,80	264	29,77	Grupo 4	Grupo 5	0,40	0,38	15,10	0,00	0,00
10	1,18	112	13,25	1.846	2,16	250	31,20	Grupo 3	Grupo 2	0,53	0,38	0,00	0,00	0,00
32	2,13	248	16,52	388	0,43	475	30,91	Grupo 3	Grupo 4	0,47	0,41	0,00	0,00	0,00
142	5,08	531	18,99	1.249	5,30	606	31,27	Grupo 4	Grupo 4	0,45	0,48	0,00	0,00	18,00
